region,state,zip3,Number of Records,postal_cd_key
Southwest,OK,749,1,74955
Southwest,OK,749,1,74956
Southwest,OK,749,1,74957
Southwest,OK,749,1,74959
Southwest,OK,749,1,74960
Southwest,OK,749,1,74962
Southwest,OK,749,1,74963
Southwest,OK,749,1,74964
Southwest,OK,749,1,74965
Southwest,OK,749,1,74966
Southwest,TX,733,1,73301
Southwest,TX,733,1,73344
Southwest,TX,739,1,73960
Southwest,TX,750,1,75001
Southwest,TX,750,1,75002
Southwest,TX,750,1,75006
Southwest,TX,750,1,75007
Southwest,TX,750,1,75009
Southwest,TX,750,1,75010
Southwest,TX,750,1,75011
Southwest,TX,750,1,75013
Southwest,TX,750,1,75014
Southwest,TX,750,1,75015
Southwest,TX,750,1,75016
Southwest,TX,750,1,75017
Southwest,TX,750,1,75019
Southwest,TX,750,1,75020
Southwest,TX,750,1,75021
Southwest,TX,750,1,75022
Southwest,TX,750,1,75023
Southwest,TX,750,1,75024
Southwest,TX,750,1,75025
Southwest,TX,750,1,75026
Southwest,TX,750,1,75027
Southwest,TX,750,1,75028
Southwest,TX,750,1,75029
Southwest,TX,750,1,75030
Southwest,TX,750,1,75032
Southwest,TX,750,1,75033
Southwest,TX,750,1,75034
Southwest,TX,750,1,75035
Southwest,TX,750,1,75037
Southwest,TX,750,1,75038
Southwest,TX,750,1,75039
Southwest,TX,750,1,75040
Southwest,TX,750,1,75041
Southwest,TX,750,1,75042
Southwest,TX,750,1,75043
Southwest,TX,750,1,75044
Southwest,TX,750,1,75045
Southwest,TX,750,1,75046
Southwest,TX,750,1,75047
Southwest,TX,750,1,75048
Southwest,TX,750,1,75049
Southwest,TX,750,1,75050
Southwest,TX,750,1,75051
Southwest,TX,750,1,75052
Southwest,TX,750,1,75053
Southwest,TX,750,1,75054
Southwest,TX,750,1,75056
Southwest,TX,750,1,75057
Southwest,TX,750,1,75058
Southwest,TX,750,1,75060
Southwest,TX,750,1,75061
Southwest,TX,750,1,75062
Southwest,TX,750,1,75063
Southwest,TX,750,1,75065
Southwest,TX,750,1,75067
Southwest,TX,750,1,75068
Southwest,TX,750,1,75069
Southwest,TX,750,1,75070
Southwest,TX,750,1,75071
Southwest,TX,750,1,75074
Southwest,TX,750,1,75075
Southwest,TX,750,1,75076
Southwest,TX,750,1,75077
Southwest,TX,750,1,75078
Southwest,TX,750,1,75080
Southwest,TX,750,1,75081
Southwest,TX,750,1,75082
Southwest,TX,750,1,75083
Southwest,TX,750,1,75085
Southwest,TX,750,1,75086
Southwest,TX,750,1,75087
Southwest,TX,750,1,75088
Southwest,TX,750,1,75089
Southwest,TX,750,1,75090
Southwest,TX,750,1,75091
Southwest,TX,750,1,75092
Southwest,TX,750,1,75093
Southwest,TX,750,1,75094
Southwest,TX,750,1,75097
Southwest,TX,750,1,75098
Southwest,TX,750,1,75099
Southwest,TX,751,1,75101
Southwest,TX,751,1,75102
Southwest,TX,751,1,75103
Southwest,TX,751,1,75104
Southwest,TX,751,1,75105
Southwest,TX,751,1,75106
Southwest,TX,751,1,75109
Southwest,TX,751,1,75110
Southwest,TX,751,1,75114
Southwest,TX,751,1,75115
Southwest,TX,751,1,75116
Southwest,TX,751,1,75117
Southwest,TX,751,1,75118
Southwest,TX,751,1,75119
Southwest,TX,751,1,75120
Southwest,TX,751,1,75121
Southwest,TX,751,1,75123
Southwest,TX,751,1,75124
Southwest,TX,751,1,75125
Southwest,TX,751,1,75126
Southwest,TX,751,1,75127
Southwest,TX,751,1,75132
Southwest,TX,751,1,75134
Southwest,TX,751,1,75135
Southwest,TX,751,1,75137
Southwest,TX,751,1,75138
Southwest,TX,751,1,75140
Southwest,TX,751,1,75141
Southwest,TX,751,1,75142
Southwest,TX,751,1,75143
Southwest,TX,751,1,75144
Southwest,TX,751,1,75146
Southwest,TX,751,1,75147
Southwest,TX,751,1,75148
Southwest,TX,751,1,75149
Southwest,TX,751,1,75150
Southwest,TX,751,1,75151
Southwest,TX,751,1,75152
Southwest,TX,751,1,75153
Southwest,TX,751,1,75154
Southwest,TX,751,1,75155
Southwest,TX,751,1,75156
Southwest,TX,751,1,75157
Southwest,TX,751,1,75158
Southwest,TX,751,1,75159
Southwest,TX,751,1,75160
Southwest,TX,751,1,75161
Southwest,TX,751,1,75163
Southwest,TX,751,1,75164
Southwest,TX,751,1,75165
Southwest,TX,751,1,75166
Southwest,TX,751,1,75167
Southwest,TX,751,1,75168
Southwest,TX,751,1,75169
Southwest,TX,751,1,75172
Southwest,TX,751,1,75173
Southwest,TX,751,1,75180
Southwest,TX,751,1,75181
Southwest,TX,751,1,75182
Southwest,TX,751,1,75185
Southwest,TX,751,1,75187
Southwest,TX,751,1,75189
Southwest,TX,752,1,75201
Southwest,TX,752,1,75202
Southwest,TX,752,1,75203
Southwest,TX,752,1,75204
Southwest,TX,752,1,75205
Southwest,TX,752,1,75206
Southwest,TX,752,1,75207
Southwest,TX,752,1,75208
Southwest,TX,752,1,75209
Southwest,TX,752,1,75210
Southwest,TX,752,1,75211
Southwest,TX,752,1,75212
Southwest,TX,752,1,75214
Southwest,TX,752,1,75215
Southwest,TX,752,1,75216
Southwest,TX,752,1,75217
Southwest,TX,752,1,75218
Southwest,TX,752,1,75219
Southwest,TX,752,1,75220
Southwest,TX,752,1,75221
Southwest,TX,752,1,75222
Southwest,TX,752,1,75223
Southwest,TX,752,1,75224
Southwest,TX,752,1,75225
Southwest,TX,752,1,75226
Southwest,TX,752,1,75227
Southwest,TX,752,1,75228
Southwest,TX,752,1,75229
Southwest,TX,752,1,75230
Southwest,TX,752,1,75231
Southwest,TX,752,1,75232
Southwest,TX,752,1,75233
Southwest,TX,752,1,75234
Southwest,TX,752,1,75235
Southwest,TX,752,1,75236
Southwest,TX,752,1,75237
Southwest,TX,752,1,75238
Southwest,TX,752,1,75240
Southwest,TX,752,1,75241
Southwest,TX,752,1,75242
Southwest,TX,752,1,75243
Southwest,TX,752,1,75244
Southwest,TX,752,1,75245
Southwest,TX,752,1,75246
Southwest,TX,752,1,75247
Southwest,TX,752,1,75248
Southwest,TX,752,1,75249
Southwest,TX,752,1,75250
Southwest,TX,752,1,75251
Southwest,TX,752,1,75252
Southwest,TX,752,1,75253
Southwest,TX,752,1,75254
Southwest,TX,752,1,75258
Southwest,TX,752,1,75260
Southwest,TX,752,1,75261
Southwest,TX,752,1,75262
Southwest,TX,752,1,75263
Southwest,TX,752,1,75264
Southwest,TX,752,1,75265
Southwest,TX,752,1,75266
Southwest,TX,752,1,75267
Southwest,TX,752,1,75270
Southwest,TX,752,1,75275
Southwest,TX,752,1,75277
Southwest,TX,752,1,75283
Southwest,TX,752,1,75284
Southwest,TX,752,1,75285
Southwest,TX,752,1,75286
Southwest,TX,752,1,75287
Southwest,TX,753,1,75301
Southwest,TX,753,1,75303
Southwest,TX,753,1,75310
Southwest,TX,753,1,75312
Southwest,TX,753,1,75313
Southwest,TX,753,1,75315
Southwest,TX,753,1,75320
Southwest,TX,753,1,75323
Southwest,TX,753,1,75326
Southwest,TX,753,1,75334
Southwest,TX,753,1,75336
Southwest,TX,753,1,75339
Southwest,TX,753,1,75340
Southwest,TX,753,1,75342
Southwest,TX,753,1,75343
Southwest,TX,753,1,75344
Southwest,TX,753,1,75353
Southwest,TX,753,1,75354
Southwest,TX,753,1,75355
Southwest,TX,753,1,75356
Southwest,TX,753,1,75357
Southwest,TX,753,1,75358
Southwest,TX,753,1,75359
Southwest,TX,753,1,75360
Southwest,TX,753,1,75363
Southwest,TX,753,1,75364
Southwest,TX,753,1,75367
Southwest,TX,753,1,75368
Southwest,TX,753,1,75370
Southwest,TX,753,1,75371
Southwest,TX,753,1,75372
Southwest,TX,753,1,75373
Southwest,TX,753,1,75374
Southwest,TX,753,1,75376
Southwest,TX,753,1,75378
Southwest,TX,753,1,75379
Southwest,TX,753,1,75380
Southwest,TX,753,1,75381
Southwest,TX,753,1,75382
Southwest,TX,753,1,75386
Southwest,TX,753,1,75387
Southwest,TX,753,1,75388
Southwest,TX,753,1,75389
Southwest,TX,753,1,75390
Southwest,TX,753,1,75391
Southwest,TX,753,1,75392
Southwest,TX,753,1,75393
Southwest,TX,753,1,75394
Southwest,TX,753,1,75395
Southwest,TX,753,1,75396
Southwest,TX,753,1,75397
Southwest,TX,753,1,75398
Southwest,TX,754,1,75401
Southwest,TX,754,1,75402
Southwest,TX,754,1,75403
Southwest,TX,754,1,75404
Southwest,TX,754,1,75407
Southwest,TX,754,1,75409
Southwest,TX,754,1,75410
Southwest,TX,754,1,75411
Southwest,TX,754,1,75412
Southwest,TX,754,1,75413
Southwest,TX,754,1,75414
Southwest,TX,754,1,75415
Southwest,TX,754,1,75416
Southwest,TX,754,1,75417
Southwest,TX,754,1,75418
Southwest,TX,754,1,75420
Southwest,TX,754,1,75421
Southwest,TX,754,1,75422
Southwest,TX,754,1,75423
Southwest,TX,754,1,75424
Southwest,TX,754,1,75425
Southwest,TX,754,1,75426
Southwest,TX,754,1,75428
Southwest,TX,754,1,75429
Southwest,TX,754,1,75431
Southwest,TX,754,1,75432
Southwest,TX,754,1,75433
Southwest,TX,754,1,75434
Southwest,TX,754,1,75435
Southwest,TX,754,1,75436
Southwest,TX,754,1,75437
Southwest,TX,754,1,75438
Southwest,TX,754,1,75439
Southwest,TX,754,1,75440
Southwest,TX,754,1,75441
Southwest,TX,754,1,75442
Southwest,TX,754,1,75443
Southwest,TX,754,1,75444
Southwest,TX,754,1,75446
Southwest,TX,754,1,75447
Southwest,TX,754,1,75448
Southwest,TX,754,1,75449
Southwest,TX,754,1,75450
Southwest,TX,754,1,75451
Southwest,TX,754,1,75452
Southwest,TX,754,1,75453
Southwest,TX,754,1,75454
Southwest,TX,754,1,75455
Southwest,TX,754,1,75456
Southwest,TX,754,1,75457
Southwest,TX,754,1,75458
Southwest,TX,754,1,75459
Southwest,TX,754,1,75460
Southwest,TX,754,1,75461
Southwest,TX,754,1,75462
Southwest,TX,754,1,75468
Southwest,TX,754,1,75469
Southwest,TX,754,1,75470
Southwest,TX,754,1,75471
Southwest,TX,754,1,75472
Southwest,TX,754,1,75473
Southwest,TX,754,1,75474
Southwest,TX,754,1,75475
Southwest,TX,754,1,75476
Southwest,TX,754,1,75477
Southwest,TX,754,1,75478
Southwest,TX,754,1,75479
Southwest,TX,754,1,75480
Southwest,TX,754,1,75481
Southwest,TX,754,1,75482
Southwest,TX,754,1,75483
Southwest,TX,754,1,75485
Southwest,TX,754,1,75486
Southwest,TX,754,1,75487
Southwest,TX,754,1,75488
Southwest,TX,754,1,75489
Southwest,TX,754,1,75490
Southwest,TX,754,1,75491
Southwest,TX,754,1,75492
Southwest,TX,754,1,75493
Southwest,TX,754,1,75494
Southwest,TX,754,1,75495
Southwest,TX,754,1,75496
Southwest,TX,754,1,75497
Southwest,TX,755,1,75501
Southwest,TX,755,1,75503
Southwest,TX,755,1,75504
Southwest,TX,755,1,75505
Southwest,TX,755,1,75507
Southwest,TX,755,1,75550
Southwest,TX,755,1,75551
Southwest,TX,755,1,75554
Southwest,TX,755,1,75555
Southwest,TX,755,1,75556
Southwest,TX,755,1,75558
Southwest,TX,755,1,75559
Southwest,TX,755,1,75560
Southwest,TX,755,1,75561
Southwest,TX,755,1,75562
Southwest,TX,755,1,75563
Southwest,TX,755,1,75564
Southwest,TX,755,1,75565
Southwest,TX,755,1,75566
Southwest,TX,755,1,75567
Southwest,TX,755,1,75568
Southwest,TX,755,1,75569
Southwest,TX,755,1,75570
Southwest,TX,755,1,75571
Southwest,TX,755,1,75572
Southwest,TX,755,1,75573
Southwest,TX,755,1,75574
Southwest,TX,755,1,75599
Southwest,TX,756,1,75601
Southwest,TX,756,1,75602
Southwest,TX,756,1,75603
Southwest,TX,756,1,75604
Southwest,TX,756,1,75605
Southwest,TX,756,1,75606
Southwest,TX,756,1,75607
Southwest,TX,756,1,75608
Southwest,TX,756,1,75615
Southwest,TX,756,1,75630
Southwest,TX,756,1,75631
Southwest,TX,756,1,75633
Southwest,TX,756,1,75636
Southwest,TX,756,1,75637
Southwest,TX,756,1,75638
Southwest,TX,756,1,75639
Southwest,TX,756,1,75640
Southwest,TX,756,1,75641
Southwest,TX,756,1,75642
Southwest,TX,756,1,75643
Southwest,TX,756,1,75644
Southwest,TX,756,1,75645
Southwest,TX,756,1,75647
Southwest,TX,756,1,75650
Southwest,TX,756,1,75651
Southwest,TX,756,1,75652
Southwest,TX,756,1,75653
Southwest,TX,756,1,75654
Southwest,TX,756,1,75656
Southwest,TX,756,1,75657
Southwest,TX,756,1,75658
Southwest,TX,756,1,75659
Southwest,TX,756,1,75660
Southwest,TX,756,1,75661
Southwest,TX,756,1,75662
Southwest,TX,756,1,75663
Southwest,TX,756,1,75666
Southwest,TX,756,1,75667
Southwest,TX,756,1,75668
Southwest,TX,756,1,75669
Southwest,TX,756,1,75670
Southwest,TX,756,1,75671
Southwest,TX,756,1,75672
Southwest,TX,756,1,75680
Southwest,TX,756,1,75681
Southwest,TX,756,1,75682
Southwest,TX,756,1,75683
Southwest,TX,756,1,75684
Southwest,TX,756,1,75685
Southwest,TX,756,1,75686
Southwest,TX,756,1,75687
Southwest,TX,756,1,75688
Southwest,TX,756,1,75689
Southwest,TX,756,1,75691
Southwest,TX,756,1,75692
Southwest,TX,756,1,75693
Southwest,TX,756,1,75694
Southwest,TX,757,1,75701
Southwest,TX,757,1,75702
Southwest,TX,757,1,75703
Southwest,TX,757,1,75704
Southwest,TX,757,1,75705
Southwest,TX,757,1,75706
Southwest,TX,757,1,75707
Southwest,TX,757,1,75708
Southwest,TX,757,1,75709
Southwest,TX,757,1,75710
Southwest,TX,757,1,75711
Southwest,TX,757,1,75712
Southwest,TX,757,1,75713
Southwest,TX,757,1,75750
Southwest,TX,757,1,75751
Southwest,TX,757,1,75752
Southwest,TX,757,1,75754
Southwest,TX,757,1,75755
Southwest,TX,757,1,75756
Southwest,TX,757,1,75757
Southwest,TX,757,1,75758
Southwest,TX,757,1,75759
Southwest,TX,757,1,75760
Southwest,TX,757,1,75762
Southwest,TX,757,1,75763
Southwest,TX,757,1,75764
Southwest,TX,757,1,75765
Southwest,TX,757,1,75766
Southwest,TX,757,1,75770
Southwest,TX,757,1,75771
Southwest,TX,757,1,75772
Southwest,TX,757,1,75773
Southwest,TX,757,1,75778
Southwest,TX,757,1,75779
Southwest,TX,757,1,75780
Southwest,TX,757,1,75782
Southwest,TX,757,1,75783
Southwest,TX,757,1,75784
Southwest,TX,757,1,75785
Southwest,TX,757,1,75788
Southwest,TX,757,1,75789
Southwest,TX,757,1,75790
Southwest,TX,757,1,75791
Southwest,TX,757,1,75792
Southwest,TX,757,1,75797
Southwest,TX,757,1,75798
Southwest,TX,757,1,75799
Southwest,TX,758,1,75801
Southwest,TX,758,1,75802
Southwest,TX,758,1,75803
Southwest,TX,758,1,75831
Southwest,TX,758,1,75832
Southwest,TX,758,1,75833
Southwest,TX,758,1,75834
Southwest,TX,758,1,75835
Southwest,TX,758,1,75838
Southwest,TX,758,1,75839
Southwest,TX,758,1,75840
Southwest,TX,758,1,75844
Southwest,TX,758,1,75845
Southwest,TX,758,1,75846
Southwest,TX,758,1,75847
Southwest,TX,758,1,75848
Southwest,TX,758,1,75849
Southwest,TX,758,1,75850
Southwest,TX,758,1,75851
Southwest,TX,758,1,75852
Southwest,TX,758,1,75853
Southwest,TX,758,1,75855
Southwest,TX,758,1,75856
Southwest,TX,758,1,75858
Southwest,TX,758,1,75859
Southwest,TX,758,1,75860
Southwest,TX,758,1,75861
Southwest,TX,758,1,75862
Southwest,TX,758,1,75865
Southwest,TX,758,1,75880
Southwest,TX,758,1,75882
Southwest,TX,758,1,75884
Southwest,TX,758,1,75886
Southwest,TX,759,1,75901
Southwest,TX,759,1,75902
Southwest,TX,759,1,75903
Southwest,TX,759,1,75904
Southwest,TX,759,1,75915
Southwest,TX,759,1,75925
Southwest,TX,759,1,75926
Southwest,TX,759,1,75928
Southwest,TX,759,1,75929
Southwest,TX,759,1,75930
Southwest,TX,759,1,75931
Southwest,TX,759,1,75932
Southwest,TX,759,1,75933
Southwest,TX,759,1,75934
Southwest,TX,759,1,75935
Southwest,TX,759,1,75936
Southwest,TX,759,1,75937
Southwest,TX,759,1,75938
Southwest,TX,759,1,75939
Southwest,TX,759,1,75941
Southwest,TX,759,1,75942
Southwest,TX,759,1,75943
Southwest,TX,759,1,75944
Southwest,TX,759,1,75946
Southwest,TX,759,1,75948
Southwest,TX,759,1,75949
Southwest,TX,759,1,75951
Southwest,TX,759,1,75954
Southwest,TX,759,1,75956
Southwest,TX,759,1,75958
Southwest,TX,759,1,75959
Southwest,TX,759,1,75960
Southwest,TX,759,1,75961
Southwest,TX,759,1,75962
Southwest,TX,759,1,75963
Southwest,TX,759,1,75964
Southwest,TX,759,1,75965
Southwest,TX,759,1,75966
Southwest,TX,759,1,75968
Southwest,TX,759,1,75969
Southwest,TX,759,1,75972
Southwest,TX,759,1,75973
Southwest,TX,759,1,75974
Southwest,TX,759,1,75975
Southwest,TX,759,1,75976
Southwest,TX,759,1,75977
Southwest,TX,759,1,75978
Southwest,TX,759,1,75979
Southwest,TX,759,1,75980
Southwest,TX,759,1,75990
Southwest,TX,760,1,76001
Southwest,TX,760,1,76002
Southwest,TX,760,1,76003
Southwest,TX,760,1,76004
Southwest,TX,760,1,76005
Southwest,TX,760,1,76006
Southwest,TX,760,1,76007
Southwest,TX,760,1,76008
Southwest,TX,760,1,76009
Southwest,TX,760,1,76010
Southwest,TX,760,1,76011
Southwest,TX,760,1,76012
Southwest,TX,760,1,76013
Southwest,TX,760,1,76014
Southwest,TX,760,1,76015
Southwest,TX,760,1,76016
Southwest,TX,760,1,76017
Southwest,TX,760,1,76018
Southwest,TX,760,1,76019
Southwest,TX,760,1,76020
Southwest,TX,760,1,76021
Southwest,TX,760,1,76022
Southwest,TX,760,1,76023
Southwest,TX,760,1,76028
Southwest,TX,760,1,76031
Southwest,TX,760,1,76033
Southwest,TX,760,1,76034
Southwest,TX,760,1,76035
Southwest,TX,760,1,76036
Southwest,TX,760,1,76039
Southwest,TX,760,1,76040
Southwest,TX,760,1,76041
Southwest,TX,760,1,76043
Southwest,TX,760,1,76044
Southwest,TX,760,1,76048
Southwest,TX,760,1,76049
Southwest,TX,760,1,76050
Southwest,TX,760,1,76051
Southwest,TX,760,1,76052
Southwest,TX,760,1,76053
Southwest,TX,760,1,76054
Southwest,TX,760,1,76055
Southwest,TX,760,1,76058
Southwest,TX,760,1,76059
Southwest,TX,760,1,76060
Southwest,TX,760,1,76061
Southwest,TX,760,1,76063
Southwest,TX,760,1,76064
Southwest,TX,760,1,76065
Southwest,TX,760,1,76066
Southwest,TX,760,1,76067
Southwest,TX,760,1,76068
Southwest,TX,760,1,76070
Southwest,TX,760,1,76071
Southwest,TX,760,1,76073
Southwest,TX,760,1,76077
Southwest,TX,760,1,76078
Southwest,TX,760,1,76082
Southwest,TX,760,1,76084
Southwest,TX,760,1,76085
Southwest,TX,760,1,76086
Southwest,TX,760,1,76087
Southwest,TX,760,1,76088
Southwest,TX,760,1,76092
Southwest,TX,760,1,76093
Southwest,TX,760,1,76094
Southwest,TX,760,1,76095
Southwest,TX,760,1,76096
Southwest,TX,760,1,76097
Southwest,TX,760,1,76098
Southwest,TX,760,1,76099
Southwest,TX,761,1,76101
Southwest,TX,761,1,76102
Southwest,TX,761,1,76103
Southwest,TX,761,1,76104
Southwest,TX,761,1,76105
Southwest,TX,761,1,76106
Southwest,TX,761,1,76107
Southwest,TX,761,1,76108
Southwest,TX,761,1,76109
Southwest,TX,761,1,76110
Southwest,TX,761,1,76111
Southwest,TX,761,1,76112
Southwest,TX,761,1,76113
Southwest,TX,761,1,76114
Southwest,TX,761,1,76115
Southwest,TX,761,1,76116
Southwest,TX,761,1,76117
Southwest,TX,761,1,76118
Southwest,TX,761,1,76119
Southwest,TX,761,1,76120
Southwest,TX,761,1,76121
Southwest,TX,761,1,76122
Southwest,TX,761,1,76123
Southwest,TX,761,1,76124
Southwest,TX,761,1,76126
Southwest,TX,761,1,76127
Southwest,TX,761,1,76129
Southwest,TX,761,1,76130
Southwest,TX,761,1,76131
Southwest,TX,761,1,76132
Southwest,TX,761,1,76133
Southwest,TX,761,1,76134
Southwest,TX,761,1,76135
Southwest,TX,761,1,76136
Southwest,TX,761,1,76137
Southwest,TX,761,1,76140
Southwest,TX,761,1,76147
Southwest,TX,761,1,76148
Southwest,TX,761,1,76150
Southwest,TX,761,1,76155
Southwest,TX,761,1,76161
Southwest,TX,761,1,76162
Southwest,TX,761,1,76163
Southwest,TX,761,1,76164
Southwest,TX,761,1,76166
Southwest,TX,761,1,76177
Southwest,TX,761,1,76179
Southwest,TX,761,1,76180
Southwest,TX,761,1,76181
Southwest,TX,761,1,76182
Southwest,TX,761,1,76185
Southwest,TX,761,1,76190
Southwest,TX,761,1,76191
Southwest,TX,761,1,76192
Southwest,TX,761,1,76193
Southwest,TX,761,1,76195
Southwest,TX,761,1,76196
Southwest,TX,761,1,76197
Southwest,TX,761,1,76198
Southwest,TX,761,1,76199
Southwest,TX,762,1,76201
Southwest,TX,762,1,76202
Southwest,TX,762,1,76203
Southwest,TX,762,1,76204
Southwest,TX,762,1,76205
Southwest,TX,762,1,76206
Southwest,TX,762,1,76207
Southwest,TX,762,1,76208
Southwest,TX,762,1,76209
Southwest,TX,762,1,76210
Southwest,TX,762,1,76225
Southwest,TX,762,1,76226
Southwest,TX,762,1,76227
Southwest,TX,762,1,76228
Southwest,TX,762,1,76230
Southwest,TX,762,1,76233
Southwest,TX,762,1,76234
Southwest,TX,762,1,76238
Southwest,TX,762,1,76239
Southwest,TX,762,1,76240
Southwest,TX,762,1,76241
Southwest,TX,762,1,76244
Southwest,TX,762,1,76245
Southwest,TX,762,1,76246
Southwest,TX,762,1,76247
Southwest,TX,762,1,76248
Southwest,TX,762,1,76249
Southwest,TX,762,1,76250
Southwest,TX,762,1,76251
Southwest,TX,762,1,76252
Southwest,TX,762,1,76253
Southwest,TX,762,1,76255
Southwest,TX,762,1,76258
Southwest,TX,762,1,76259
Southwest,TX,762,1,76261
Southwest,TX,762,1,76262
Southwest,TX,762,1,76263
Southwest,TX,762,1,76264
Southwest,TX,762,1,76265
Southwest,TX,762,1,76266
Southwest,TX,762,1,76267
Southwest,TX,762,1,76268
Southwest,TX,762,1,76270
Southwest,TX,762,1,76271
Southwest,TX,762,1,76272
Southwest,TX,762,1,76273
Southwest,TX,762,1,76299
Southwest,TX,763,1,76301
Southwest,TX,763,1,76302
Southwest,TX,763,1,76305
Southwest,TX,763,1,76306
Southwest,TX,763,1,76307
Southwest,TX,763,1,76308
Southwest,TX,763,1,76309
Southwest,TX,763,1,76310
Southwest,TX,763,1,76311
Southwest,TX,763,1,76351
Southwest,TX,763,1,76352
Southwest,TX,763,1,76354
Southwest,TX,763,1,76357
Southwest,TX,763,1,76360
Southwest,TX,763,1,76363
Southwest,TX,763,1,76364
Southwest,TX,763,1,76365
Southwest,TX,763,1,76366
Southwest,TX,763,1,76367
Southwest,TX,763,1,76369
Southwest,TX,763,1,76370
Southwest,TX,763,1,76371
Southwest,TX,763,1,76372
Southwest,TX,763,1,76373
Southwest,TX,763,1,76374
Southwest,TX,763,1,76377
Southwest,TX,763,1,76379
Southwest,TX,763,1,76380
Southwest,TX,763,1,76384
Southwest,TX,763,1,76385
Southwest,TX,763,1,76388
Southwest,TX,763,1,76389
Southwest,TX,764,1,76401
Southwest,TX,764,1,76402
Southwest,TX,764,1,76424
Southwest,TX,764,1,76426
Southwest,TX,764,1,76427
Southwest,TX,764,1,76429
Southwest,TX,764,1,76430
Southwest,TX,764,1,76431
Southwest,TX,764,1,76432
Southwest,TX,764,1,76433
Southwest,TX,764,1,76435
Southwest,TX,764,1,76436
Southwest,TX,764,1,76437
Southwest,TX,764,1,76439
Southwest,TX,764,1,76442
Southwest,TX,764,1,76443
Southwest,TX,764,1,76444
Southwest,TX,764,1,76445
Southwest,TX,764,1,76446
Southwest,TX,764,1,76448
Southwest,TX,764,1,76449
Southwest,TX,764,1,76450
Southwest,TX,764,1,76452
Southwest,TX,764,1,76453
Southwest,TX,764,1,76454
Southwest,TX,764,1,76455
Southwest,TX,764,1,76457
Southwest,TX,764,1,76458
Southwest,TX,764,1,76459
Southwest,TX,764,1,76460
Southwest,TX,764,1,76461
Southwest,TX,764,1,76462
Southwest,TX,764,1,76463
Southwest,TX,764,1,76464
Southwest,TX,764,1,76465
Southwest,TX,764,1,76466
Southwest,TX,764,1,76467
Southwest,TX,764,1,76468
Southwest,TX,764,1,76469
Southwest,TX,764,1,76470
Southwest,TX,764,1,76471
Southwest,TX,764,1,76472
Southwest,TX,764,1,76474
Southwest,TX,764,1,76475
Southwest,TX,764,1,76476
Southwest,TX,764,1,76481
Southwest,TX,764,1,76483
Southwest,TX,764,1,76484
Southwest,TX,764,1,76485
Southwest,TX,764,1,76486
Southwest,TX,764,1,76487
Southwest,TX,764,1,76490
Southwest,TX,764,1,76491
Southwest,TX,765,1,76501
Southwest,TX,765,1,76502
Southwest,TX,765,1,76503
Southwest,TX,765,1,76504
Southwest,TX,765,1,76505
Southwest,TX,765,1,76508
Southwest,TX,765,1,76511
Southwest,TX,765,1,76513
Southwest,TX,765,1,76518
Southwest,TX,765,1,76519
Southwest,TX,765,1,76520
Southwest,TX,765,1,76522
Southwest,TX,765,1,76523
Southwest,TX,765,1,76524
Southwest,TX,765,1,76525
Southwest,TX,765,1,76526
Southwest,TX,765,1,76527
Southwest,TX,765,1,76528
Southwest,TX,765,1,76530
Southwest,TX,765,1,76531
Southwest,TX,765,1,76533
Southwest,TX,765,1,76534
Southwest,TX,765,1,76537
Southwest,TX,765,1,76538
Southwest,TX,765,1,76539
Southwest,TX,765,1,76540
Southwest,TX,765,1,76541
Southwest,TX,765,1,76542
Southwest,TX,765,1,76543
Southwest,TX,765,1,76544
Southwest,TX,765,1,76545
Southwest,TX,765,1,76546
Southwest,TX,765,1,76547
Southwest,TX,765,1,76548
Southwest,TX,765,1,76549
Southwest,TX,765,1,76550
Southwest,TX,765,1,76554
Southwest,TX,765,1,76556
Southwest,TX,765,1,76557
Southwest,TX,765,1,76558
Southwest,TX,765,1,76559
Southwest,TX,765,1,76561
Southwest,TX,765,1,76564
Southwest,TX,765,1,76565
Southwest,TX,765,1,76566
Southwest,TX,765,1,76567
Southwest,TX,765,1,76569
Southwest,TX,765,1,76570
Southwest,TX,765,1,76571
Southwest,TX,765,1,76573
Southwest,TX,765,1,76574
Southwest,TX,765,1,76577
Southwest,TX,765,1,76578
Southwest,TX,765,1,76579
Southwest,TX,765,1,76596
Southwest,TX,765,1,76597
Southwest,TX,765,1,76598
Southwest,TX,765,1,76599
Southwest,TX,766,1,76621
Southwest,TX,766,1,76622
Southwest,TX,766,1,76623
Southwest,TX,766,1,76624
Southwest,TX,766,1,76626
Southwest,TX,766,1,76627
Southwest,TX,766,1,76628
Southwest,TX,766,1,76629
Southwest,TX,766,1,76630
Southwest,TX,766,1,76631
Southwest,TX,766,1,76632
Southwest,TX,766,1,76633
Southwest,TX,766,1,76634
Southwest,TX,766,1,76635
Southwest,TX,766,1,76636
Southwest,TX,766,1,76637
Southwest,TX,766,1,76638
Southwest,TX,766,1,76639
Southwest,TX,766,1,76640
Southwest,TX,766,1,76641
Southwest,TX,766,1,76642
Southwest,TX,766,1,76643
Southwest,TX,766,1,76644
Southwest,TX,766,1,76645
Southwest,TX,766,1,76648
Southwest,TX,766,1,76649
Southwest,TX,766,1,76650
Southwest,TX,766,1,76651
Southwest,TX,766,1,76652
Southwest,TX,766,1,76653
Southwest,TX,766,1,76654
Southwest,TX,766,1,76655
Southwest,TX,766,1,76656
Southwest,TX,766,1,76657
